MSA name,Output
3050.ID_57:binLong:11_left_left__REDUCED__28434-28485___28820-28916__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
3051.ID_57:binLong:2_left_left__REDUCED__17545-17676___18096-18181__DOTS_1,no significant pairs
3052.ID_57:binLong:4_left_left__REDUCED__2965-3034___4741-4800__DOTS_1,no significant pairs
3053.ID_57:binLong:55_left_left__REDUCED__16255-16334___16310-16380__DOTS_1,no significant pairs
3054.ID_57:binLong:67_left_left__REDUCED__8138-8189___8222-8280__DOTS_1,no significant pairs
3055.ID_57:binLong:7_left_left__REDUCED__12845-12907___13006-13064__DOTS_1,no significant pairs
3056.ID_57:binLong:9_left_left__REDUCED__10407-10484___10517-10623__DOTS_1,no significant pairs
3057.ID_57:binShort:2_left_left__REDUCED__25949-26016___25971-26036__DOTS_1,no significant pairs
3058.ID_58_left__REDUCED__18899-18983___18977-19060__DOTS_1,no significant pairs
3059.ID_580_left__REDUCED__869-1132___1281-1406__DOTS_1,no significant pairs
306.ID_116_left__REDUCED__17448-17503___17512-17577__DOTS_1,no significant pairs
3060.ID_581_left__REDUCED__29312-29464___29373-29478__DOTS_1,no significant pairs
3061.ID_582_left__REDUCED__225-327___308-368__DOTS_1,no significant pairs
3062.ID_582:binShort:4_left_left__REDUCED__5931-5964___5955-6011__DOTS_1,no significant pairs
3063.ID_583_left__REDUCED__5708-5753___7492-7555__DOTS_1,no significant pairs
3064.ID_584_left__REDUCED__7707-7748___7728-7791__DOTS_1,no significant pairs
3065.ID_585_left__REDUCED__3223-3290___3331-3394__DOTS_1,no significant pairs
3066.ID_585:binLong:55_left_left__REDUCED__22691-22745___22754-22796__DOTS_1,no significant pairs
3067.ID_585:binShort:1_left_left__REDUCED__12600-12665___12657-12715__DOTS_1,no significant pairs
3068.ID_586_left__REDUCED__1161-1231___1252-1304__DOTS_1,no significant pairs
3069.ID_587_left__REDUCED__21143-21184___21164-21233__DOTS_1,no significant pairs
307.ID_1160_left__REDUCED__28426-28491___28757-28801__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
3070.ID_588_left__REDUCED__8136-8209___8175-8240__DOTS_1,no significant pairs
3071.ID_588:binLong:20_left_left__REDUCED__3117-3188___3610-3658__DOTS_1,no significant pairs
3072.ID_589_left__REDUCED__13333-13400___13373-13427__DOTS_1,no significant pairs
3073.ID_58:binLong:12_left_left__REDUCED__16243-16311___16340-16420__DOTS_1,no significant pairs
3074.ID_58:binLong:22_left_left__REDUCED__16995-17064___17316-17386__DOTS_1,no significant pairs
3075.ID_58:binLong:23_left_left__REDUCED__2754-2834___3723-3797__DOTS_1,no significant pairs
3076.ID_58:binLong:43_left_left__REDUCED__16269-16298___16316-16379__DOTS_1,no significant pairs
3077.ID_58:binLong:53_left_left__REDUCED__1131-1184___1246-1303__DOTS_1,no significant pairs
3078.ID_58:binLong:9_left_left__REDUCED__17541-17634___18090-18186__DOTS_1,no significant pairs
3079.ID_58:binShort:3_left_left__REDUCED__20060-20107___20091-20139__DOTS_1,no significant pairs
308.ID_1161_left__REDUCED__5134-5189___5171-5235__DOTS_1,no significant pairs
3080.ID_58:binShort:4_left_left__REDUCED__2082-2141___2119-2163__DOTS_1,no significant pairs
3081.ID_59_left__REDUCED__10826-10878___10907-10969__DOTS_1,no significant pairs
3082.ID_590_left__REDUCED__22813-22865___22857-22904__DOTS_1,no significant pairs
3083.ID_590:binShort:3_left_left__REDUCED__6286-6312___6307-6353__DOTS_1,no significant pairs
3084.ID_591_left__REDUCED__5865-5912___5898-5951__DOTS_1,no significant pairs
3085.ID_592_left__REDUCED__28292-28341___29128-29162__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
3086.ID_593_left__REDUCED__14250-14306___14286-14334__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
3087.ID_594_left__REDUCED__15159-15212___15191-15247__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
3088.ID_594:binLong:6_left_left__REDUCED__9216-9259___12743-12786__DOTS_1,no significant pairs
3089.ID_594:binShort:1_left_left__REDUCED__18912-18954___18948-19010__DOTS_1,no significant pairs
309.ID_1162_left__REDUCED__8687-8755___8778-8832__DOTS_1,no significant pairs
3090.ID_595_left__REDUCED__945-1016___993-1038__DOTS_1,no significant pairs
3091.ID_595:binLong:55_left_left__REDUCED__13792-13832___13832-13875__DOTS_1,no significant pairs
3092.ID_596_left__REDUCED__29258-29344___29295-29357__DOTS_1,no significant pairs
3093.ID_596:binShort:3_left_left__REDUCED__18038-18074___18069-18113__DOTS_1,no significant pairs
3094.ID_597_left__REDUCED__28835-28882___28952-29018__DOTS_1,no significant pairs
3095.ID_598_left__REDUCED__28463-28517___28632-28707__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
3096.ID_599_left__REDUCED__27007-27086___27075-27114__DOTS_1,no significant pairs
3097.ID_59:binLong:16_left_left__REDUCED__16097-16139___16567-16622__DOTS_1,no significant pairs
3098.ID_59:binLong:3_left_left__REDUCED__2924-2972___3054-3122__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
3099.ID_59:binLong:4_left_left__REDUCED__19833-19910___20052-20129__DOTS_1,no significant pairs
31.ID_1018_left__REDUCED__22409-22462___22440-22491__DOTS_1,no significant pairs
310.ID_1163_left__REDUCED__28332-28392___28370-28432__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
3100.ID_59:binLong:55_left_left__REDUCED__8842-8915___8902-8977__DOTS_1,no significant pairs
3101.ID_59:binShort:1_left_left__REDUCED__15206-15257___15240-15298__DOTS_1,no significant pairs
3102.ID_5:binLong:14_left_left__REDUCED__22455-22512___22552-22607__DOTS_1,no significant pairs
3103.ID_5:binLong:27_left_left__REDUCED__2724-2797___4298-4357__DOTS_1,no significant pairs
3104.ID_5:binLong:28_left_left__REDUCED__18893-18950___19019-19079__DOTS_1,no significant pairs
3105.ID_5:binLong:32_left_left__REDUCED__18675-18734___19026-19079__DOTS_1,no significant pairs
3106.ID_5:binLong:7_left_left__REDUCED__15885-15941___15957-16061__DOTS_1,no significant pairs
3107.ID_5:binShort:3_left_left__REDUCED__4845-4933___4869-4933__DOTS_1,no significant pairs
3108.ID_5:binShort:4_left_left__REDUCED__722-803___786-851__DOTS_1,no significant pairs
3109.ID_6_left__REDUCED__28168-28375___29060-29157__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
311.ID_1164_left__REDUCED__22714-22768___22756-22803__DOTS_1,no significant pairs
3110.ID_60_left__REDUCED__5624-5694___8915-8972__DOTS_1,no significant pairs
3111.ID_600_left__REDUCED__51-90___29832-29887__DOTS_1,no significant pairs
3112.ID_600:binShort:1_left_left__REDUCED__10247-10286___10278-10325__DOTS_1,no significant pairs
3113.ID_601_left__REDUCED__1822-1877___1858-1922__DOTS_1,no significant pairs
3114.ID_601:binLong:55_left_left__REDUCED__7387-7445___7437-7477__DOTS_1,no significant pairs
3115.ID_601:binShort:1_left_left__REDUCED__13296-13328___13319-13399__DOTS_1,no significant pairs
3116.ID_602_left__REDUCED__14034-14082___14137-14191__DOTS_1,no significant pairs
3117.ID_602:binShort:1_left_left__REDUCED__8166-8236___8224-8277__DOTS_1,no significant pairs
3118.ID_603_left__REDUCED__2199-2257___2239-2294__DOTS_1,no significant pairs
3119.ID_604_left__REDUCED__8403-8465___8435-8500__DOTS_1,no significant pairs
312.ID_1165_left__REDUCED__29148-29197___29178-29269__DOTS_1,no significant pairs
3120.ID_605_left__REDUCED__734-797___778-847__DOTS_1,no significant pairs
3121.ID_605:binShort:1_left_left__REDUCED__3520-3582___3574-3617__DOTS_1,no significant pairs
3122.ID_606_left__REDUCED__5603-5662___5621-5692__DOTS_1,no significant pairs
3123.ID_606:binShort:2_left_left__REDUCED__22831-22877___22871-22909__DOTS_1,no significant pairs
3124.ID_606:binShort:3_left_left__REDUCED__20613-20666___20639-20696__DOTS_1,no significant pairs
3125.ID_607_left__REDUCED__10695-10769___10761-10818__DOTS_1,no significant pairs
3126.ID_607:binLong:28_left_left__REDUCED__998-1093___1308-1388__DOTS_1,no significant pairs
3127.ID_608_left__REDUCED__12833-12886___12867-12914__DOTS_1,no significant pairs
3128.ID_608:binLong:12_left_left__REDUCED__9010-9055___9184-9247__DOTS_1,no significant pairs
3129.ID_609_left__REDUCED__27458-27511___27499-27540__DOTS_1,no significant pairs
313.ID_1166_left__REDUCED__18685-18749___19008-19083__DOTS_1,no significant pairs
3130.ID_609:binShort:1_left_left__REDUCED__2347-2393___2386-2430__DOTS_1,no significant pairs
3131.ID_60:binLong:11_left_left__REDUCED__15896-15955___15966-16057__DOTS_1,no significant pairs
3132.ID_60:binLong:14_left_left__REDUCED__915-1015___1321-1423__DOTS_1,no significant pairs
3133.ID_60:binLong:15_left_left__REDUCED__28364-28463___28963-29040__DOTS_1,no significant pairs
3134.ID_60:binLong:2_left_left__REDUCED__2798-2851___3652-3715__DOTS_1,no significant pairs
3135.ID_60:binLong:23_left_left__REDUCED__9379-9468___10118-10179__DOTS_1,no significant pairs
3136.ID_60:binLong:4_left_left__REDUCED__10374-10440___10609-10660__DOTS_1,no significant pairs
3137.ID_60:binLong:47_left_left__REDUCED__5067-5125___5190-5232__DOTS_1,no significant pairs
3138.ID_60:binLong:55_left_left__REDUCED__4091-4151___4956-5039__DOTS_1,no significant pairs
3139.ID_60:binLong:6_left_left__REDUCED__15136-15189___15690-15765__DOTS_1,no significant pairs
314.ID_1167_left__REDUCED__9437-9570___9883-9946__DOTS_1,no significant pairs
3140.ID_60:binLong:7_left_left__REDUCED__11347-11412___11793-11868__DOTS_1,no significant pairs
3141.ID_60:binShort:1_left_left__REDUCED__7910-7962___7941-7981__DOTS_1,no significant pairs
3142.ID_60:binShort:2_left_left__REDUCED__6187-6244___6214-6275__DOTS_1,no significant pairs
3143.ID_60:binShort:3_left_left__REDUCED__18475-18541___18507-18561__DOTS_1,no significant pairs
3144.ID_61_left__REDUCED__26198-26243___26340-26380__DOTS_1,no significant pairs
3145.ID_610_left__REDUCED__27559-27611___27593-27643__DOTS_1,no significant pairs
3146.ID_611_left__REDUCED__16751-16788___16796-16857__DOTS_1,no significant pairs
3147.ID_611:binLong:43_left_left__REDUCED__9428-9480___9902-9964__DOTS_1,no significant pairs
3148.ID_611:binShort:4_left_left__REDUCED__27541-27584___27575-27638__DOTS_1,no significant pairs
3149.ID_612_left__REDUCED__14014-14094___14180-14226__DOTS_1,no significant pairs
315.ID_1167:binLong:50_left_left__REDUCED__2774-2805___3741-3791__DOTS_1,no significant pairs
3150.ID_612:binLong:67_left_left__REDUCED__11454-11514___11732-11781__DOTS_1,no significant pairs
3151.ID_612:binShort:1_left_left__REDUCED__28947-29003___28986-29054__DOTS_1,no significant pairs
3152.ID_613_left__REDUCED__4459-4525___4592-4654__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
3153.ID_614_left__REDUCED__8015-8093___8060-8114__DOTS_1,no significant pairs
3154.ID_614:binShort:1_left_left__REDUCED__2177-2222___2207-2263__DOTS_1,no significant pairs
3155.ID_615_left__REDUCED__15357-15408___15389-15444__DOTS_1,no significant pairs
3156.ID_616_left__REDUCED__26974-27054___27087-27141__DOTS_1,no significant pairs
3157.ID_616:binLong:34_left_left__REDUCED__17438-17496___17557-17608__DOTS_1,no significant pairs
3158.ID_616:binShort:3_left_left__REDUCED__28944-28998___28986-29047__DOTS_1,no significant pairs
3159.ID_617_left__REDUCED__3417-3481___3597-3643__DOTS_1,no significant pairs
316.ID_1168_left__REDUCED__4170-4247___4187-4268__DOTS_1,no significant pairs
3160.ID_617:binLong:28_left_left__REDUCED__712-775___1576-1639__DOTS_1,no significant pairs
3161.ID_618_left__REDUCED__2023-2056___2072-2130__DOTS_1,no significant pairs
3162.ID_618:binLong:71_left_left__REDUCED__1126-1203___1256-1299__DOTS_1,no significant pairs
3163.ID_618:binShort:1_left_left__REDUCED__8650-8691___8682-8748__DOTS_1,no significant pairs
3164.ID_618:binShort:4_left_left__REDUCED__4217-4261___4255-4319__DOTS_1,no significant pairs
3165.ID_619_left__REDUCED__21745-21765___21784-21840__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
3166.ID_61:binLong:1_left_left__REDUCED__13545-13611___14522-14626__DOTS_1,no significant pairs
3167.ID_61:binLong:14_left_left__REDUCED__19651-19777___20040-20114__DOTS_1,no significant pairs
3168.ID_61:binLong:19_left_left__REDUCED__15727-15787___16026-16079__DOTS_1,no significant pairs
3169.ID_61:binLong:20_left_left__REDUCED__11903-11956___12125-12206__DOTS_1,no significant pairs
317.ID_1169_left__REDUCED__4419-4471___4601-4670__DOTS_1,no significant pairs
3170.ID_61:binLong:21_left_left__REDUCED__17544-17656___18100-18203__DOTS_1,no significant pairs
3171.ID_61:binLong:27_left_left__REDUCED__10338-10393___10612-10681__DOTS_1,no significant pairs
3172.ID_61:binLong:3_left_left__REDUCED__19644-19691___20081-20117__DOTS_1,no significant pairs
3173.ID_61:binLong:55_left_left__REDUCED__5703-5763___7422-7479__DOTS_1,no significant pairs
3174.ID_61:binLong:9_left_left__REDUCED__9902-9974___10274-10335__DOTS_1,no significant pairs
3175.ID_61:binShort:1_left_left__REDUCED__3788-3838___3810-3870__DOTS_1,no significant pairs
3176.ID_61:binShort:4_left_left__REDUCED__24397-24453___24435-24491__DOTS_1,no significant pairs
3177.ID_62_left__REDUCED__14018-14105___14156-14220__DOTS_1,no significant pairs
3178.ID_620_left__REDUCED__5204-5262___5506-5573__DOTS_1,no significant pairs
3179.ID_620:binLong:6_left_left__REDUCED__17775-17803___17820-17874__DOTS_1,no significant pairs
318.ID_116:binLong:15_left_left__REDUCED__4137-4183___5191-5240__DOTS_1,no significant pairs
3180.ID_621_left__REDUCED__17542-17631___18098-18181__DOTS_1,no significant pairs
3181.ID_621:binShort:3_left_left__REDUCED__29352-29392___29382-29431__DOTS_1,no significant pairs
3182.ID_622_left__REDUCED__1262-1315___1285-1353__DOTS_1,no significant pairs
3183.ID_623_left__REDUCED__1817-1871___1905-1948__DOTS_1,no significant pairs
3184.ID_624_left__REDUCED__14037-14121___14116-14175__DOTS_1,no significant pairs
3185.ID_625_left__REDUCED__14765-14814___14790-14844__DOTS_1,no significant pairs
3186.ID_625:binLong:11_left_left__REDUCED__7063-7100___7130-7178__DOTS_1,no significant pairs
3187.ID_626_left__REDUCED__1811-1852___1830-1905__DOTS_1,no significant pairs
3188.ID_626:binShort:3_left_left__REDUCED__8482-8526___8517-8559__DOTS_1,no significant pairs
3189.ID_627_left__REDUCED__16973-17032___17316-17429__DOTS_1,no significant pairs
319.ID_116:binLong:21_left_left__REDUCED__10427-10486___10543-10611__DOTS_1,no significant pairs
3190.ID_627:binLong:59_left_left__REDUCED__26976-27040___27101-27134__DOTS_1,no significant pairs
3191.ID_628_left__REDUCED__2426-2520___2427-2530__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
3192.ID_628:binLong:72_left_left__REDUCED__6850-6907___7205-7236__DOTS_1,no significant pairs
3193.ID_628:binShort:4_left_left__REDUCED__15987-16032___16022-16077__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
3194.ID_629_left__REDUCED__28457-28516___28768-28804__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
3195.ID_629:binShort:1_left_left__REDUCED__3110-3186___3174-3251__DOTS_1,no significant pairs
3196.ID_62:binLong:12_left_left__REDUCED__18601-18664___19018-19093__DOTS_1,no significant pairs
3197.ID_62:binLong:14_left_left__REDUCED__12271-12343___12626-12710__DOTS_1,no significant pairs
3198.ID_62:binLong:2_left_left__REDUCED__9437-9611___9872-9953__DOTS_1,no significant pairs
3199.ID_62:binLong:23_left_left__REDUCED__18812-18903___18991-19087__DOTS_1,no significant pairs
32.ID_1019_left__REDUCED__8128-8181___8197-8265__DOTS_1,no significant pairs
320.ID_116:binLong:52_left_left__REDUCED__631-692___723-757__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
3200.ID_62:binLong:28_left_left__REDUCED__7525-7578___8247-8323__DOTS_1,no significant pairs
3201.ID_62:binLong:9_left_left__REDUCED__13545-13600___14523-14627__DOTS_1,no significant pairs
3202.ID_62:binShort:1_left_left__REDUCED__12451-12521___12497-12566__DOTS_1,no significant pairs
3203.ID_62:binShort:2_left_left__REDUCED__17681-17743___17724-17768__DOTS_1,no significant pairs
3204.ID_62:binShort:3_left_left__REDUCED__1859-1950___1927-1972__DOTS_1,no significant pairs
3205.ID_62:binShort:4_left_left__REDUCED__24566-24640___24614-24666__DOTS_1,no significant pairs
3206.ID_63_left__REDUCED__13946-14003___14249-14318__DOTS_1,no significant pairs
3207.ID_630_left__REDUCED__15047-15097___15731-15774__DOTS_1,no significant pairs
3208.ID_631_left__REDUCED__19828-19904___20079-20141__DOTS_1,no significant pairs
3209.ID_632_left__REDUCED__29621-29687___29855-29890__DOTS_1,no significant pairs
321.ID_116:binLong:55_left_left__REDUCED__13595-13665___13634-13736__DOTS_1,no significant pairs
3210.ID_632:binLong:18_left_left__REDUCED__12062-12114___12145-12186__DOTS_1,no significant pairs
3211.ID_633_left__REDUCED__18759-18815___18855-18941__DOTS_1,no significant pairs
3212.ID_634_left__REDUCED__19760-19898___19797-19909__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
3213.ID_635_left__REDUCED__20628-20687___20667-20716__DOTS_1,no significant pairs
3214.ID_635:binLong:30_left_left__REDUCED__28304-28348___29076-29123__DOTS_1,no significant pairs
3215.ID_636_left__REDUCED__8116-8163___8150-8216__DOTS_1,no significant pairs
3216.ID_637_left__REDUCED__18060-18111___18092-18153__DOTS_1,no significant pairs
3217.ID_638_left__REDUCED__842-927___877-976__DOTS_1,no significant pairs
3218.ID_638:binShort:1_left_left__REDUCED__28996-29040___29032-29101__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
3219.ID_639_left__REDUCED__14559-14630___14606-14654__DOTS_1,no significant pairs
322.ID_116:binLong:6_left_left__REDUCED__5995-6146___6457-6566__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
3220.ID_63:binLong:12_left_left__REDUCED__16360-16426___17430-17493__DOTS_1,no significant pairs
3221.ID_63:binLong:13_left_left__REDUCED__10106-10176___10775-10823__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
3222.ID_63:binLong:41_left_left__REDUCED__1998-2067___2077-2127__DOTS_1,no significant pairs
3223.ID_63:binLong:55_left_left__REDUCED__26739-26797___26848-26910__DOTS_1,no significant pairs
3224.ID_63:binLong:6_left_left__REDUCED__18751-18822___18991-19081__DOTS_1,no significant pairs
3225.ID_63:binShort:1_left_left__REDUCED__1616-1682___1665-1712__DOTS_1,no significant pairs
3226.ID_64_left__REDUCED__5930-5989___7325-7380__DOTS_1,no significant pairs
3227.ID_640_left__REDUCED__18931-18969___19059-19114__DOTS_1,no significant pairs
